,houseName,roomType,area,toward,floor,year,address,price,unitPrice,region
15146,三元里大道抗英大街 ,1室1厅,27平米,东 西,中楼层(共6层),塔楼,三元里,68,单价25186元/平米,白云
15147,富力阳光美居 ,5室1厅,175平米,北,高楼层(共15层),2001年建塔楼,黄石路,580,单价33143元/平米,白云
15148,黄石花园黄园三街 ,2室1厅,88平米,南,中楼层(共14层),1997年建塔楼,黄石路,248,单价28182元/平米,白云
15149,金碧雅苑 ,3室2厅,86平米,北,中楼层(共11层),2003年建塔楼,白云大道北,400,单价46512元/平米,白云
15150,黄石花园黄园三街 ,2室1厅,88平米,南,中楼层(共14层),1997年建塔楼,黄石路,248,单价28182元/平米,白云
15151,金碧雅苑 ,3室2厅,86平米,北,中楼层(共11层),2003年建塔楼,白云大道北,400,单价46512元/平米,白云
15152,贝丽花园 ,2室1厅,53.36平米,南,低楼层(共15层),2009年建塔楼,机场路,220,单价41230元/平米,白云
15153,怡新花园 ,3室2厅,86平米,北,中楼层(共14层),2007年建塔楼,同和,398,单价46280元/平米,白云
15154,机场路华明街白云明珠广场 ,2室1厅,90.59平米,东,低楼层(共14层),1996年建塔楼,机场路,308,单价34000元/平米,白云
15155,保利西海岸瀚海花园 ,5室2厅,192平米,东南,高楼层(共39层),2010年建塔楼,金沙洲,750,单价39063元/平米,白云
15156,岭南新世界 ,3室1厅,107.9平米,北,低楼层(共18层),2003年建塔楼,白云大道北,460,单价42633元/平米,白云
15157,汇侨新城东区 ,2室1厅,73平米,东,高楼层(共9层),2000年建塔楼,新市,200,单价27398元/平米,白云
15158,金碧雅苑 ,2室1厅,66平米,南,中楼层(共11层),2003年建塔楼,白云大道北,300,单价45455元/平米,白云
15159,时代糖果三期 ,3室2厅,90平米,西,高楼层(共18层),塔楼,金沙洲,210,单价23334元/平米,白云
15160,云东小区 ,3室1厅,101.76平米,南,高楼层(共9层),1997年建塔楼,同和,275,单价27025元/平米,白云
15161,富力阳光美居 ,2室1厅,75.7平米,西南,中楼层(共15层),2001年建塔楼,黄石路,288,单价38045元/平米,白云
15162,时代玫瑰园 ,2室2厅,80平米,南,高楼层(共18层),2008年建塔楼,白云大道北,360,单价45000元/平米,白云
15163,成丰大厦 ,3室1厅,111平米,南 北,中楼层(共13层),1999年建塔楼,黄石路,248,单价22343元/平米,白云
15164,恒德苑B栋 ,2室1厅,74.41平米,北,高楼层(共9层),1997年建塔楼,同德围,200,单价26879元/平米,白云
15165,乐得花园 ,3室1厅,88.97平米,东,高楼层(共9层),1999年建塔楼,白云大道北,230,单价25852元/平米,白云
15166,广信春兰花园 ,3室1厅,104.34平米,东,高楼层(共9层),1995年建塔楼,同和,368,单价35270元/平米,白云
15167,富力半岛花园 ,2室1厅,64.7平米,东北,低楼层(共33层),2005年建塔楼,罗冲围,210,单价32458元/平米,白云
15168,松涛北苑 ,5室2厅,251平米,东南,低楼层(共9层),塔楼,白云大道北,753,单价30000元/平米,白云
15169,中海金沙湾 ,3室2厅,124平米,南 北,中楼层(共33层),2007年建塔楼,金沙洲,360,单价29033元/平米,白云
15170,景泰新村景泰西六巷 ,2室1厅,62平米,东南,高楼层(共8层),2008年建塔楼,广园路,140,单价22581元/平米,白云
15171,富景居 ,3室2厅,99平米,南,中楼层(共8层),1993年建塔楼,黄石路,220,单价22223元/平米,白云
15172,中意花园 ,4室2厅,160平米,南,高楼层(共15层),1998年建塔楼,机场路,410,单价25625元/平米,白云
15173,金域蓝湾 ,独栋别墅,7室3厅,212平米,1层,2008年建暂无数据层,金沙洲,1200,单价56604元/平米,白云
15174,紫荆花园 ,2室1厅,62.16平米,南 北,高楼层(共11层),2000年建塔楼,新市,225,单价36197元/平米,白云
15175,汇侨新城蓝天丽境 ,2室2厅,77平米,西南,低楼层(共18层),2000年建塔楼,新市,270,单价35065元/平米,白云
15176,时代糖果二期 ,2室2厅,56.95平米,南,中楼层(共17层),塔楼,金沙洲,135,单价23706元/平米,白云
15177,云东小区 ,3室2厅,96平米,南,高楼层(共9层),1997年建塔楼,同和,285,单价29688元/平米,白云
15178,时代糖果二期 ,2室1厅,56.96平米,西南,中楼层(共17层),塔楼,金沙洲,125,单价21946元/平米,白云
15179,云涛花园 ,3室2厅,90.84平米,南,高楼层(共9层),1995年建塔楼,同和,238,单价26200元/平米,白云
15180,吉兴大厦 ,3室1厅,93平米,北,高楼层(共12层),1997年建塔楼,机场路,260,单价27957元/平米,白云
15181,时代糖果二期 ,3室2厅,88平米,南,高楼层(共17层),塔楼,金沙洲,230,单价26137元/平米,白云
15182,时代糖果二期 ,2室1厅,56.96平米,西南,中楼层(共17层),塔楼,金沙洲,125,单价21946元/平米,白云
15183,云涛花园 ,3室2厅,90.84平米,南,高楼层(共9层),1995年建塔楼,同和,238,单价26200元/平米,白云
15184,云山诗意 ,4室1厅,68.48平米,北,低楼层(共18层),2008年建塔楼,白云大道北,287.7,单价42001元/平米,白云
15185,时代玫瑰园 ,3室2厅,87.59平米,西北,高楼层(共13层),2004年建塔楼,白云大道北,387,单价44184元/平米,白云
15186,万科爱地住宅区 ,1室1厅,58.14平米,西南,中楼层(共13层),2000年建塔楼,金沙洲,185,单价31820元/平米,白云
15187,正升雅境 ,2室2厅,72平米,南,中楼层(共19层),2012年建塔楼,机场路,280,单价38889元/平米,白云
15188,时代花生Ⅱ ,4室2厅,122平米,南,中楼层(共32层),塔楼,同和,535,单价43853元/平米,白云
15189,云景花园云桦苑 ,3室2厅,100.92平米,南,高楼层(共10层),2002年建塔楼,同和,465,单价46077元/平米,白云
15190,星华居 ,3室2厅,72.79平米,西,低楼层(共9层),塔楼,新市,185,单价25416元/平米,白云
15191,紫薇花园 ,3室1厅,91.23平米,北,低楼层(共18层),2006年建塔楼,新市,400,单价43846元/平米,白云
15192,松北公安宿舍 ,3室1厅,111.93平米,北,中楼层(共9层),塔楼,罗冲围,200,单价17869元/平米,白云
15193,保利西海岸汇海花园 ,3室2厅,95.44平米,东,低楼层(共15层),2010年建塔楼,金沙洲,360,单价37721元/平米,白云
15194,恒骏花园香柏广场 ,2室2厅,78.8平米,东北,高楼层(共30层),2010年建塔楼,同和,433.4,单价55000元/平米,白云
15195,方圆白云时光 ,1室0厅,72平米,西,高楼层(共13层),塔楼,黄石路,168,单价23334元/平米,白云
15196,万科爱地住宅区 ,1室1厅,58平米,西南,高楼层(共13层),2000年建塔楼,金沙洲,200,单价34483元/平米,白云
15197,岭南新世界岸芷汀兰 ,3室2厅,147.89平米,南,高楼层(共6层),2001年建板楼,白云大道北,680,单价45981元/平米,白云
15198,岭南新世界 ,3室1厅,109平米,南,低楼层(共17层),2008年建塔楼,白云大道北,501.4,单价46000元/平米,白云
15199,中意花园 ,5室2厅,199.75平米,东南,低楼层(共15层),1998年建塔楼,机场路,599.3,单价30000元/平米,白云
15200,金碧新城 ,1室0厅,24.28平米,西,中楼层(共18层),2005年建塔楼,石井,90,单价37068元/平米,白云
15201,纵横缤城 ,4室2厅,162平米,北,低楼层(共18层),2009年建塔楼,新市,648,单价40000元/平米,白云
15202,齐富路 ,2室2厅,75平米,南,高楼层(共9层),塔楼,新市,350,单价46667元/平米,白云
15203,云安路 ,2室1厅,85平米,南,高楼层(共9层),塔楼,人和,250,单价29412元/平米,白云
15204,云景花园云桦苑 ,4室2厅,104平米,东北,低楼层(共10层),2002年建塔楼,同和,450,单价43270元/平米,白云
15205,珠江岭南苑 ,8室2厅,388平米,南 北,中楼层(共13层),塔楼,黄石路,4100,单价105671元/平米,白云
15206,乐得花园 ,1室1厅,28平米,西,高楼层(共14层),2000年建塔楼,白云大道北,100,单价35715元/平米,白云
15207,岭南新世界锦云峰 ,3室2厅,93.68平米,北,高楼层(共32层),2013年建塔楼,白云大道北,440,单价46969元/平米,白云
15208,纵横缤城 ,3室2厅,120平米,东南,低楼层(共18层),2009年建塔楼,新市,430,单价35834元/平米,白云
15209,深业江悦湾 ,2室2厅,79.24平米,西南,高楼层(共26层),塔楼,金沙洲,280,单价35336元/平米,白云
15210,广园云苑新村 ,2室1厅,52.54平米,北,高楼层(共9层),1999年建塔楼,广园路,150,单价28550元/平米,白云
15211,广信白兰花园 ,3室2厅,92平米,南,高楼层(共8层),1998年建塔楼,广园路,360,单价39131元/平米,白云
15212,龙景楼 ,2室2厅,73平米,东,中楼层(共17层),1999年建塔楼,同德围,190,单价26028元/平米,白云
15213,白云骏景家园骏朗轩 ,2室1厅,77.99平米,南,中楼层(共11层),2003年建塔楼,黄石路,330,单价42314元/平米,白云
15214,岭南新世界 ,3室2厅,115平米,东北,低楼层(共17层),2008年建塔楼,白云大道北,550,单价47827元/平米,白云
15215,时代花生Ⅱ ,3室2厅,87平米,南,中楼层(共32层),塔楼,同和,400,单价45978元/平米,白云
15216,中海金沙馨园一期 ,2室2厅,81平米,东北,中楼层(共18层),2008年建塔楼,金沙洲,270,单价33334元/平米,白云
15217,黄石大厦 ,2室1厅,62平米,东,高楼层(共9层),1997年建塔楼,黄石路,165,单价26613元/平米,白云
15218,云景花园云景名都 ,3室2厅,110.53平米,北,高楼层(共23层),2002年建塔楼,同和,560,单价50665元/平米,白云
15219,君立国际公寓 ,2室1厅,58平米,南 北,中楼层(共22层),塔楼,同和,298,单价51380元/平米,白云
15220,金域蓝湾 ,4室2厅,104平米,东,低楼层(共25层),2008年建塔楼,金沙洲,430,单价41347元/平米,白云
15221,富力桃园 ,2室2厅,88平米,北,低楼层(共30层),2004年建塔楼,罗冲围,310,单价35228元/平米,白云
15222,康雅花园 ,3室1厅,88.54平米,南,高楼层(共9层),1999年建塔楼,机场路,260,单价29366元/平米,白云
15223,汇侨新城南区 ,4室2厅,144.6平米,北,中楼层(共17层),2000年建塔楼,新市,433.8,单价30000元/平米,白云
15224,金桂园 ,2室1厅,70平米,西北,中楼层(共13层),2000年建塔楼,桂花岗,290,单价41429元/平米,白云
15225,嘉景园 ,4室2厅,94.27平米,东,低楼层(共9层),1997年建塔楼,新市,280,单价29702元/平米,白云
15226,富力桃园 ,4室2厅,160.1平米,南,低楼层(共30层),2004年建塔楼,罗冲围,560,单价34979元/平米,白云
15227,三元里大道 ,4室2厅,96.88平米,南,高楼层(共7层),板楼,机场路,180,单价18580元/平米,白云
15228,春晖闲庭 ,4室2厅,152.26平米,南,高楼层(共12层),2004年建塔楼,南湖,538,单价35335元/平米,白云
15229,汇侨新城南区 ,5室2厅,207平米,南,未知(共15层),2000年建塔楼,新市,520,单价25121元/平米,白云
15230,合一国际 ,2室2厅,84平米,南,高楼层(共23层),2006年建塔楼,同和,350,单价41667元/平米,白云
15231,南湖半山豪庭东苑 ,3室2厅,104平米,西,高楼层(共28层),2005年建塔楼,南湖,400,单价38462元/平米,白云
15232,佳润云凯雅寓 ,1室1厅,41平米,南,高楼层(共14层),塔楼,南湖,130,单价31708元/平米,白云
15233,景泰新村景泰西一巷 ,1室1厅,40平米,西南,高楼层(共12层),2008年建塔楼,广园路,150,单价37500元/平米,白云
15234,丽康居 ,3室1厅,88.5平米,南,高楼层(共9层),2000年建塔楼,同德围,248,单价28023元/平米,白云
15235,中海金沙湾 ,3室2厅,122.95平米,西南,中楼层(共33层),2007年建塔楼,金沙洲,394,单价32046元/平米,白云
15236,富力阳光美居 ,3室2厅,112平米,北,低楼层(共15层),2001年建塔楼,黄石路,403.2,单价36000元/平米,白云
15237,中海金沙里 ,3室2厅,89平米,东南,低楼层(共48层),塔楼,金沙洲,265,单价29776元/平米,白云
15238,又一居花园 ,2室2厅,82.39平米,西,低楼层(共15层),2001年建塔楼,机场路,324,单价39326元/平米,白云
15239,利都大厦 ,1室1厅,41平米,东,高楼层(共8层),1999年建塔楼,新市,88,单价21464元/平米,白云
15240,明月金岸花园 ,3室2厅,107.05平米,东南,中楼层(共11层),塔楼,金沙洲,320,单价29893元/平米,白云
15241,白云家园 ,1室1厅,34平米,南,中楼层(共6层),1997年建塔楼,同和,180,单价52942元/平米,白云
15242,逸景居 ,2室1厅,83.19平米,东南,中楼层(共11层),2001年建塔楼,白云大道南,270,单价32456元/平米,白云
15243,汇侨新城北区 ,3室2厅,108平米,东南,中楼层(共18层),2000年建塔楼,新市,360,单价33334元/平米,白云
15244,恒骏花园 ,3室2厅,94平米,南,高楼层(共9层),2002年建塔楼,同和,400,单价42554元/平米,白云
15245,松园山庄松园北街 ,独栋别墅,5室2厅,211.85平米,1层,1997年建暂无数据层,南湖,850,单价40123元/平米,白云
15246,恒骏花园香柏广场 ,5室2厅,160平米,南,中楼层(共30层),2010年建塔楼,同和,960,单价60000元/平米,白云
15247,合一国际 ,2室2厅,52平米,北,高楼层(共18层),2006年建塔楼,同和,305,单价58654元/平米,白云
15248,嘉德苑 ,3室1厅,95.55平米,南,低楼层(共9层),2003年建塔楼,同德围,260,单价27211元/平米,白云
15249,广州富力城 ,2室2厅,89.9平米,西南,低楼层(共18层),2005年建塔楼,黄石路,260,单价28922元/平米,白云
15250,三元里大道 ,1室1厅,40.86平米,北,中楼层(共6层),1995年建塔楼,机场路,85,单价20803元/平米,白云
15251,中海金沙湾 ,2室2厅,83平米,东北,中楼层(共33层),2012年建塔楼,金沙洲,250,单价30121元/平米,白云
15252,中海金沙湾 ,3室2厅,128平米,西南,高楼层(共33层),2007年建塔楼,金沙洲,420,单价32813元/平米,白云
15253,纵横缤城 ,2室2厅,77.5平米,北,低楼层(共18层),2009年建塔楼,新市,290,单价37420元/平米,白云
15254,金碧雅苑 ,2室2厅,68平米,南,高楼层(共18层),2005年建塔楼,白云大道北,278,单价40883元/平米,白云
15255,紫薇花园 ,3室1厅,110平米,南 北,高楼层(共11层),2006年建塔楼,新市,440,单价40000元/平米,白云
15256,方圆小区 ,5室1厅,157.54平米,东南,高楼层(共14层),2003年建塔楼,黄石路,980,单价62207元/平米,白云
15257,金域蓝湾 ,5室2厅,233.45平米,东南,中楼层(共23层),2008年建塔楼,金沙洲,1300,单价55687元/平米,白云
15258,中海金沙湾 ,3室2厅,101.91平米,西南,高楼层(共33层),2007年建塔楼,金沙洲,295,单价28948元/平米,白云
15259,广花五路新市新街 ,3室2厅,94.85平米,北,高楼层(共9层),塔楼,新市,180,单价18978元/平米,白云
15260,恒骏花园香柏广场 ,3室2厅,100平米,西北,高楼层(共30层),2010年建塔楼,同和,550,单价55000元/平米,白云
15261,翠逸家园 ,3室2厅,87平米,南,中楼层(共17层),2000年建塔楼,机场路,392,单价45058元/平米,白云
15262,云和花园 ,3室2厅,76.06平米,西,低楼层(共9层),2005年建塔楼,同和,280,单价36814元/平米,白云
15263,增槎路锦翠苑 ,3室2厅,120平米,北,低楼层(共12层),2004年建塔楼,罗冲围,398,单价33167元/平米,白云
15264,汇侨新城蓝天丽境 ,2室1厅,82.5平米,东南,高楼层(共18层),2000年建塔楼,新市,300,单价36364元/平米,白云
15265,保利西子湾 ,3室2厅,98平米,南,低楼层(共18层),2007年建塔楼,金沙洲,460,单价46939元/平米,白云
15266,云山诗意 ,4室2厅,63.49平米,东南,中楼层(共18层),2008年建塔楼,白云大道北,304.8,单价48000元/平米,白云
15267,景泰新村景泰东二巷 ,4室2厅,108平米,南,中楼层(共8层),2008年建塔楼,广园路,380,单价35186元/平米,白云
15268,中海金沙湾 ,3室2厅,103平米,西南,高楼层(共33层),2007年建塔楼,金沙洲,305,单价29612元/平米,白云
15269,元邦航空家园 ,3室2厅,128平米,东南,中楼层(共15层),2004年建塔楼,黄石路,430,单价33594元/平米,白云
15270,天河御品 ,6室2厅,217平米,南,高楼层(共15层),2010年建塔楼,同和,1000,单价46083元/平米,白云
15271,腾龙阁 ,3室2厅,109.64平米,西北,中楼层(共14层),1999年建塔楼,机场路,430,单价39220元/平米,白云
15272,天河御品 ,3室2厅,106平米,东北,高楼层(共25层),2010年建塔楼,同和,550,单价51887元/平米,白云
15273,天河御品 ,3室2厅,109.98平米,南,高楼层(共25层),2010年建塔楼,同和,520,单价47282元/平米,白云
15274,天河御品 ,3室2厅,119.86平米,北,高楼层(共25层),2010年建塔楼,同和,570,单价47556元/平米,白云
15275,天河御品 ,3室2厅,110平米,南,中楼层(共25层),2010年建塔楼,同和,528,单价48000元/平米,白云
15276,恒大御景半岛 ,3室2厅,96.43平米,东,中楼层(共31层),2007年建塔楼,金沙洲,320,单价33185元/平米,白云
15277,恒大御景半岛 ,3室2厅,97.29平米,东南,高楼层(共31层),2007年建塔楼,金沙洲,300,单价30836元/平米,白云
15278,万科蓝山 ,4室2厅,176.3平米,南,高楼层(共18层),2007年建塔楼,南湖,618,单价35054元/平米,白云
15279,富力阳光美居 ,3室2厅,112平米,北,低楼层(共15层),2001年建塔楼,黄石路,403.2,单价36000元/平米,白云
