,area,street,community,introduction,room_type,acreage,price,unit_price,toward,decoration,elevator,floor,year,follow,visit,release_time,url
15896,黄埔,区府,冶炼厂宿舍 ,广冶一街 安静舒适三房 低楼层,3室2厅,78平米,155,单价19872元/平米,南 北,简装,无电梯,中楼层(共5层),1998年建板楼,44人关注,共3次带看,2个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003934515.html
15897,黄埔,科学城,保利林语山庄6区 ,保利林语 环境优美 正规三房,3室1厅,97.39平米,330,单价33885元/平米,东北,精装,有电梯,低楼层(共28层),塔楼,23人关注,共0次带看,1个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003937873.html
15898,黄埔,区府,怡港花园 ,怡港花园，望公园安静不吵,2室2厅,86.1平米,370,单价42974元/平米,西,简装,有电梯,低楼层(共24层),1999年建塔楼,9人关注,共0次带看,5个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003298055.html
15899,黄埔,科学城,龙光峰景华庭 ,龙光两房 采光通风好 望花园,2室2厅,86.88平米,265,单价30502元/平米,西南,其他,有电梯,中楼层(共18层),2009年建塔楼,8人关注,共0次带看,15天以前发布,https://gz.lianjia.com/ershoufang/GZ0004260335.html
15900,黄埔,区府,文船生活区新东区 ,文船生活区新东区 配套齐,3室1厅,77.27平米,230,单价29766元/平米,南 北,精装,无电梯,低楼层(共6层),1999年建板楼,1人关注,共0次带看,14天以前发布,https://gz.lianjia.com/ershoufang/GZ0004251741.html
15901,黄埔,区府,万科城市花园 ,万科城市花园 中高层 东南向 双阳台,3室2厅,110平米,440,单价40000元/平米,东南,精装,有电梯,中楼层(共18层),2003年建塔楼,4人关注,共0次带看,12天以前发布,https://gz.lianjia.com/ershoufang/GZ0004286453.html
15902,黄埔,区府,海员路 ,海员路 高层两房 户型方正 安静舒适,2室2厅,77.83平米,208,单价26725元/平米,东,简装,无电梯,高楼层(共9层),1990年建塔楼,24人关注,共0次带看,3个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003935531.html
15903,黄埔,区府,金隆园 ,金隆园 电梯高层两房 证满2年,2室2厅,76平米,288,单价37895元/平米,西,其他,有电梯,高楼层(共17层),1999年建塔楼,1人关注,共0次带看,4个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003574038.html
15904,黄埔,科学城,万科东荟城 ,万科东荟城 南向三房,3室1厅,96.19平米,330,单价34308元/平米,南,其他,有电梯,低楼层(共28层),2015年建塔楼,21人关注,共1次带看,2个月以前发布,https://gz.lianjia.com/ershoufang/GZ0004206669.html
15905,黄埔,区府,中鼎君和名城 ,中鼎君和名城 电梯方正两房,2室1厅,76平米,350,单价46053元/平米,南 北,其他,有电梯,中楼层(共34层),2015年建塔楼,8人关注,共1次带看,1个月以前发布,https://gz.lianjia.com/ershoufang/GZ0004035951.html
15906,黄埔,凤凰城,中海誉城南苑 ,中海誉城南苑精装修一房一厅 户型方正,1室1厅,50.67平米,142,单价28025元/平米,北,其他,有电梯,高楼层(共33层),2015年建塔楼,12人关注,共1次带看,1个月以前发布,https://gz.lianjia.com/ershoufang/GZ0004245020.html
15907,黄埔,区府,中交港湾国际 ,中交港湾国际 精装复式,2室1厅,52平米,150,单价28847元/平米,东北,其他,-,低楼层(共24层),2015年建塔楼,107人关注,共1次带看,7个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003436006.html
15908,黄埔,区府,东城国际大厦 ,南向 两房一厅  采光好,2室1厅,99平米,190,单价19192元/平米,南,其他,有电梯,中楼层(共30层),2008年建塔楼,25人关注,共0次带看,5个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003275691.html
15909,黄埔,区府,港湾五村 ,港湾五村 温馨两房 看房方便 交通便利,2室1厅,52平米,188,单价36154元/平米,南,简装,无电梯,低楼层(共6层),1999年建板楼,12人关注,共1次带看,5个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003332628.html
15910,黄埔,开发区,新港生活区 ,新港生活区 南向2房一厅 采光好,2室1厅,56平米,125,单价22322元/平米,南,精装,无电梯,中楼层(共5层),塔楼,31人关注,共1次带看,2个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003787822.html
15911,黄埔,开发区,黄埔职业技校教师楼 ,黄埔低楼层  精装两房 小区环境好,2室2厅,84.38平米,188,单价22281元/平米,南,其他,无电梯,低楼层(共6层),塔楼,11人关注,共1次带看,2个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003761664.html
15912,黄埔,区府,银丰花园银丰二街 ,银丰小区 温馨南向两房 保养新净,2室2厅,86.42平米,276,单价31938元/平米,南,简装,无电梯,低楼层(共9层),1999年建塔楼,4人关注,共3次带看,1个月以前发布,https://gz.lianjia.com/ershoufang/GZ0004056849.html
15913,黄埔,区府,黄埔花园 ,黄埔花园 方正两房 南向,2室2厅,89平米,360,单价40450元/平米,南,其他,有电梯,中楼层(共14层),2011年建塔楼,35人关注,共0次带看,2个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003813781.html
15914,黄埔,区府,乙烯大院 ,乙烯大院 实用三房 户型格局好,3室2厅,92平米,260,单价28261元/平米,南 北,其他,无电梯,低楼层(共8层),1998年建塔楼,6人关注,共4次带看,2个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003661381.html
15915,黄埔,区府,万科金色悦府 ,万科金色悦府 三房南向  楼龄新,3室1厅,85.64平米,340,单价39702元/平米,南,其他,有电梯,低楼层(共31层),2014年建塔楼,19人关注,共5次带看,1个月以前发布,https://gz.lianjia.com/ershoufang/GZ0004117047.html
15916,黄埔,区府,怡园小区 ,怡园小区 3室1厅 345万,3室1厅,104平米,345,单价33174元/平米,南,其他,无电梯,中楼层(共8层),1992年建塔楼,1人关注,共5次带看,1个月以前发布,https://gz.lianjia.com/ershoufang/GZ0004069997.html
15917,黄埔,区府,万科金色悦府 ,万科金色悦府 北向 实用三房,3室2厅,83平米,320,单价38555元/平米,北,其他,有电梯,低楼层(共31层),2014年建塔楼,8人关注,共4次带看,1个月以前发布,https://gz.lianjia.com/ershoufang/GZ0004057094.html
15918,黄埔,区府,万科金色悦府 ,万科金色悦府 实用三房 居家温馨,3室2厅,83平米,310,单价37350元/平米,北,其他,有电梯,低楼层(共31层),2014年建塔楼,0人关注,共4次带看,1个月以前发布,https://gz.lianjia.com/ershoufang/GZ0004172237.html
15919,黄埔,区府,新世纪花苑 ,新世纪花园 户型方正 采光通风好,2室2厅,78.82平米,208,单价26390元/平米,南,简装,无电梯,中楼层(共9层),1995年建塔楼,33人关注,共1次带看,5个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003308665.html
15920,黄埔,开发区,富域尚品居 ,富域尚品居 地铁物业 电梯两房,2室1厅,43.51平米,152,单价34935元/平米,南,其他,有电梯,高楼层(共17层),2009年建塔楼,235人关注,共0次带看,9个月以前发布,https://gz.lianjia.com/ershoufang/GZ0002978442.html
15921,黄埔,开发东区,宏康花园二期康晖苑 ,宏康花园 精装3房 交通方便,3室1厅,92平米,176,单价19131元/平米,南,其他,无电梯,中楼层(共7层),板楼,93人关注,共0次带看,4个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003464173.html
15922,黄埔,区府,怡港花园 ,怡港花园 东向三房 安静不吵,3室2厅,102平米,290,单价28432元/平米,东,简装,无电梯,中楼层(共9层),1999年建塔楼,21人关注,共0次带看,一年前发布,https://gz.lianjia.com/ershoufang/GZ0002767368.html
15923,黄埔,开发区,省电力一局 ,省电力一局生活区 低层两房,3室2厅,78.16平米,150,单价19192元/平米,南,其他,-,中楼层(共7层),塔楼,68人关注,共3次带看,4个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003500066.html
15924,黄埔,区府,金碧世纪花园 ,金碧世纪花园 南向精装两房 视野广阔,2室1厅,69.54平米,305,单价43860元/平米,南,毛坯,有电梯,中楼层(共17层),2004年建塔楼,9人关注,共8次带看,4个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003793214.html
15925,黄埔,区府,丰逸尚居 ,丰逸尚居 高层风景好 实用三房,3室2厅,104平米,310,单价29808元/平米,北,其他,有电梯,低楼层(共29层),2012年建塔楼,24人关注,共2次带看,9个月以前发布,https://gz.lianjia.com/ershoufang/GZ0002994000.html
15926,黄埔,区府,丰逸尚居 ,丰逸尚居 精装南向一房,1室1厅,48.6平米,185,单价38066元/平米,南,简装,有电梯,高楼层(共29层),2012年建塔楼,8人关注,共3次带看,1个月以前发布,https://gz.lianjia.com/ershoufang/GZ0004054776.html
15927,黄埔,区府,金碧世纪花园 ,金碧世纪花园 高层温馨两房 安静望花园,2室2厅,70平米,250,单价35715元/平米,南,简装,有电梯,低楼层(共17层),2004年建塔楼,21人关注,共1次带看,30天以前发布,https://gz.lianjia.com/ershoufang/GZ0004185643.html
15928,黄埔,科学城,龙光峰景华庭 ,龙光峰景华庭 南向三房 安静,3室2厅,92.87平米,270,单价29073元/平米,南,其他,有电梯,低楼层(共18层),塔楼,6人关注,共2次带看,28天以前发布,https://gz.lianjia.com/ershoufang/GZ0004245932.html
15929,黄埔,区府,金碧领秀国际 ,金碧领秀 南向单间 精致装修,1室0厅,39平米,180,单价46154元/平米,南,精装,有电梯,低楼层(共33层),2007年建塔楼,4人关注,共0次带看,1个月以前发布,https://gz.lianjia.com/ershoufang/GZ0004091774.html
15930,黄埔,区府,文船生活区东区 ,文船生活区东区 实用两房 户型方正,2室2厅,65.19平米,165,单价25311元/平米,南,其他,无电梯,高楼层(共8层),1999年建塔楼,11人关注,共1次带看,23天以前发布,https://gz.lianjia.com/ershoufang/GZ0004188211.html
15931,黄埔,开发区,四海生活区 ,四海生活区 格局方正 装修保养好,3室2厅,87.24平米,200,单价22926元/平米,南,其他,-,高楼层(共7层),塔楼,29人关注,共0次带看,5个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003343809.html
15932,黄埔,区府,万科城市花园 ,万科城市花园 3室1厅 363万,3室1厅,94.2平米,363,单价38536元/平米,南,其他,有电梯,低楼层(共11层),2003年建塔楼,2人关注,共5次带看,3个月以前发布,https://gz.lianjia.com/ershoufang/GZ0004170929.html
15933,黄埔,区府,金碧世纪花园 ,户型方正 正规两房,2室1厅,70平米,288,单价41143元/平米,南,其他,有电梯,中楼层(共17层),2004年建塔楼,20人关注,共1次带看,2个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003839990.html
15934,黄埔,区府,怡港花园 ,怡港花园，大三房 格局方正三个阳台,3室2厅,130平米,546,单价42000元/平米,西,其他,有电梯,中楼层(共17层),1999年建塔楼,4人关注,共2次带看,2个月以前发布,https://gz.lianjia.com/ershoufang/GZ0004121697.html
15935,黄埔,区府,荔园小区 ,荔园小区 实用三房 采光好,3室1厅,65.63平米,218,单价33217元/平米,西,精装,无电梯,中楼层(共9层),1995年建塔楼,10人关注,共2次带看,3个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003849136.html
15936,黄埔,区府,金碧世纪花园 ,金碧世纪花园 南向通风 采光充足 望花园,2室2厅,69平米,265,单价38406元/平米,南,其他,有电梯,中楼层(共32层),2004年建塔楼,18人关注,共1次带看,5个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003751637.html
15937,黄埔,开发东区,宏康花园宏康和园 ,宏康和园六期 二房两厅 过五年唯一,2室2厅,73.36平米,175,单价23855元/平米,北,其他,有电梯,中楼层(共15层),塔楼,38人关注,共2次带看,2个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003819568.html
15938,黄埔,区府,怡港花园 ,怡港花园 中楼层大三房,3室2厅,105平米,350,单价33334元/平米,南,简装,无电梯,高楼层(共9层),1999年建塔楼,15人关注,共1次带看,4个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003479433.html
15939,黄埔,凤凰城,中海誉城北苑 ,中海誉城 精装修 高层电梯两房,2室1厅,76.6平米,210,单价27416元/平米,东北,其他,有电梯,中楼层(共33层),塔楼,49人关注,共1次带看,2个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003793132.html
15940,黄埔,区府,金碧世纪花园 ,金碧世纪花园 温馨三房 安静望花园,3室1厅,94平米,343,单价36490元/平米,南,简装,有电梯,低楼层(共17层),2004年建塔楼,42人关注,共1次带看,7个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003733932.html
15941,黄埔,区府,金碧世纪花园 ,金碧世纪花园 精装两房 格局方正 采光好,2室2厅,74.68平米,256,单价34280元/平米,北,其他,有电梯,低楼层(共17层),2004年建塔楼,17人关注,共1次带看,5个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003890381.html
15942,黄埔,区府,兵站宿舍 ,蟹山横街 南向小两房 方正实用,2室1厅,58.63平米,150,单价25585元/平米,南,其他,-,高楼层(共6层),板楼,72人关注,共1次带看,6个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003263730.html
15943,黄埔,区府,祥辉广场 ,祥辉广场 精装修三房 安静不吵,3室1厅,105平米,245,单价23334元/平米,东北,其他,有电梯,高楼层(共13层),2000年建塔楼,13人关注,共2次带看,4个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003379456.html
15944,黄埔,开发区,墩美小区 ,墩美小区 安静不吵,2室1厅,70平米,126,单价18000元/平米,东,其他,无电梯,低楼层(共9层),塔楼,78人关注,共3次带看,一年前发布,https://gz.lianjia.com/ershoufang/GZ0003212292.html
15945,黄埔,区府,金碧领秀国际 ,金碧领秀国际 精装修两房 南向采光好,2室2厅,73.14平米,320,单价43752元/平米,南,其他,有电梯,高楼层(共33层),2007年建塔楼,12人关注,共2次带看,5个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003278533.html
15946,黄埔,凤凰城,中海誉城北苑 ,开创大道与开源大道交界处 中海誉城,2室2厅,76平米,200,单价26316元/平米,北,其他,有电梯,低楼层(共33层),塔楼,167人关注,共2次带看,10个月以前发布,https://gz.lianjia.com/ershoufang/GZ0002944475.html
15947,黄埔,开发区,皇冠国际公寓 ,皇冠国际公寓 电梯1房1厅 带省级学.位,1室1厅,56.02平米,110,单价19636元/平米,东,简装,有电梯,低楼层(共19层),2011年建塔楼,68人关注,共0次带看,一年前发布,https://gz.lianjia.com/ershoufang/GZ0002646080.html
15948,黄埔,开发区,南岗教师新村 ,教师新村 南北对流 户型方正,3室2厅,84.27平米,182,单价21598元/平米,南 北,其他,-,中楼层(共8层),塔楼,35人关注,共1次带看,3个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003566713.html
15949,黄埔,区府,新安苑 ,新安苑 实用3房 格局方正,3室2厅,71.44平米,205,单价28696元/平米,西南,其他,无电梯,高楼层(共9层),1998年建塔楼,17人关注,共1次带看,4个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003394070.html
15950,黄埔,科学城,雅居乐富春山居 ,雅居乐福春山居 精装一房 可长住可度假,1室1厅,66.7平米,245,单价36732元/平米,南,其他,有电梯,高楼层(共9层),2014年建塔楼,65人关注,共1次带看,9个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003037668.html
15951,黄埔,凤凰城,中海誉城北苑 ,中海誉城 采光通风好 楼层好,1室1厅,56平米,150,单价26786元/平米,北,其他,有电梯,高楼层(共21层),塔楼,92人关注,共1次带看,7个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003238015.html
15952,黄埔,开发区,黄电新村 ,黄电新村 南北对流 格局方正,3室1厅,87平米,205,单价23564元/平米,南,其他,-,低楼层(共7层),塔楼,6人关注,共0次带看,1个月以前发布,https://gz.lianjia.com/ershoufang/GZ0004114574.html
15953,黄埔,区府,东城国际大厦 ,东城国际大厦公寓 高层不错 地铁五号线,1室0厅,42.85平米,78,单价18204元/平米,北,精装,有电梯,高楼层(共30层),2008年建塔楼,131人关注,共1次带看,5个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003341024.html
15954,黄埔,区府,东城国际大厦 ,东城国际 双地铁 交通便利,1室0厅,47平米,85,单价18086元/平米,南,其他,有电梯,低楼层(共30层),2008年建塔楼,17人关注,共1次带看,一年前发布,https://gz.lianjia.com/ershoufang/GZ0002840532.html
